#TAXONOMY,"Kingdom","Phylum","Class","Order","Family","Genus","Species"
"93805438361c3e695aca273ad56fcde8","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"a0f4373fe95c661347236433cc30b27b","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"5f6fbe785404f9a6b86b8dbef9152f1e","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"0c480311abab6f493b6f82c61c66ca17","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"c83a3baac9805562a386467ad42bd4c5","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"3b4a7807fb6a141cd9c8d920135f904c","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"7187397f8afa86eb1d5338753cb77360","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"c398d40a878c29842645d4bd01b8c21c","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"9ab04d9f72700d6b921b6f12028beb1d","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"e6b0f8b90b777cd8c7a35ed1a569247f","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"9fa6df0cf958bcb3f6c0394711472d70","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"576260aaebcdf5a830c9aa4d6757a573","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"0fe0906e0c1c89cf3b634c7ec875663a","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"12452dfb75def713f4ad7cbf2e26b29a","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"17f57bb68e8d2031c0fe47b504155555","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"95028a8140789a98edd3871b375346df","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"8810757e679d9adce4be240dfd0e3004","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"505b6e0ee00a6789590727f0bc5e4f57","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"80df3d718d4617ad43c4fb2f7e2d6941","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"aed0116a2da4e29119f1edb87111f2d1","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"c17cd5f39c5a24d54c3fcaf9ac7218fc","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"ac8ca901f22a3e3e4b8dc807430059dd","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"30521a4f9c2373cd5c585fdf1ff51303","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"ae3880fd305ccd1930018b1c9c2f79de","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"d2027676f243b5be85cbd7317b8de434","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"2d619a33d297762d10a76aae3e368255","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"fa60c1a867f7bb34fc19a3f7fc38afbc","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"402a4b60e686edadbe6815588bf1e859","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"1f62053910f863ec979c0ab5d73c8261","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"f706a9c1a44a66b8210f4bb352df157e","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"6c5eafc47c54eb24d18c9338e8d72d09","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"7e4cb5af2e446097bccaa5b72643def1","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"88b9df353dd3d1373593f55a5154ff48","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"8e3faa80c66f36fe9b6aa261b30fcdf7","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"c68a9ebfc4162e34ecd6861cbcfa9e53","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"c34037778b35b189e3f91f61c457b0cb","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"012ec2a35f7db72777497ed9dbd897af","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"36912b194afbc1527b7e96d503f8fd80","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"97501e49b23b79aef3b61ae450dae5ad","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"3ffcd03d4f23b050d73a9046757a81f4","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"d742a3ff1da0e0f916e9b4566618c5be","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"2759a7e1c5520fbde55ccd2af58b7de7","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"94af8804e99e47e18037e7603e89d528","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"e7e15e0a54af1bd17962cc085aaf754c","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"fc97a1dac2f24aaaa12ac618c3d88aa9","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"7cf70060e4cf5981e6d48fbe8473f900","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"3ad69485c6780f99d4c0621d1987e107","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"4706e1ebeaa6089683ca162bd648be30","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"e1d991054f06bc25c4c2d7c14860808f","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"8f32a29f02ef1ef35fb5ad2246c0ef52","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"d503ec023d3c4140eeccd38114b3966c","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"2af1d99f32fe501e3565cb10596bad63","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"64a5a419cf0f74afec97bbba58146d22","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"d404774f7606f5e3086dbfe1584aa395","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"02b0f024f5e93fcab0966c6322305b1d","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"783c3f2d269358125e257ed4c25ea65f","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"e3bb3ad725c8a6a3a8033f508b81c61c","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"8ae8c7bf53b0a5d0a058e8c965063d0a","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"5fbccf7c19a33302720933fc839f10e7","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"213a8c3858814128e72c5449bfdc1430","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"e6f07e2b28b42dfa510e1541c430e3ec","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"a93ea0d0fed33431f9ad33e1123379ac","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"48f307af4ec0c07ea581e76b2bd0f952","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"51aa7a335dd550ddf334ba348346915f","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"19f6d78c939378a5f8a889d4e84f3e73","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"2f929d25abaa97c47ef18e8f9e1c920c","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"346cb20f68d4a3e8d5d22b22533c8aed","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"0d3c3ce31fbd5d83236e022e11dbfe6a","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"558590f1def4b40c7e1825a3407d003a","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"2b13ed0d2781bc4cf0edf5c73d866868","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"1ff1ffe7ee2f210cf4e732c6d94622c4","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"14338a2f0b9483199315391b9298f549","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"670f70e44707014f1826cdf5d7054cb4","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA
"ad1cbad3b541d7b1486d0d30ed545a89","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"066aa4f9ecdb0af7b69f16d2aee3396a","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"8c643e04079e4658d244dd895ae57293","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"606e9e93e0f229b00fbda86852c0e8bb","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"c347efe00510a268461c7170861913d0","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"ab685a9286e2d7b8d531a123108484c4","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"d99040e81614bff9a3b3043fdb7c3388","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"ba8b37d1b47f28ccfaea473c4d93d4aa","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"7c57b6d7f4293e2df3af149dedc883e1","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"6881b6810a1826cee977ed0605682cb5","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"2f5403d4161aedf3ca91a6c29e8ce1fe","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"70f9776031567222fc6baafbdb821d2d","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"604058dd1617968838334743372da698","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"6f4bf0a69a0770c618c91cd22f9f7572","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"a63e3da531b6c0174df9b277d8e7e937","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"7b8b2c7fe6ea52bf4208acb84e51f6c6","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"52bd55f11661f07344b9938fa00442f1","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"0c444494079d6ecf1e2ee0d6ee2a4972","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"68bd52203643f605b0db0e0a10886627","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"68af6c7e7beb956144c110e60e5f6707","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"b22c868559334a29e59e54e4da9d23bc","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"b03e1f26e0d13ea534e4aab6174652aa","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"2eeab574d3896b96095e650fabdcda52","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"c4ef687c05b29be885f47b94eef79540","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"0d54b92d76755022729c2869d079913f","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"153844f677652149cc2910edc4d552e4","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"123bccb0044186a85daa62827a4b0f54","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"e4fa4eebba105a604197e76488da40d5","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"4c7a4c1031ec0c89c2d11a1682062eb8","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"86e1863aacae55e6d04decfb9512bea4","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"0884b5088ec012995532785979fc277b","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"115c47d6cc78209ccbe5ef9ffa7323f3","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"c53f84343d768d0dfb74dc89fd6baed1","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"b2f898895803f6249b588111cfbf5a36","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"6494a27188d0ba86adc5801c042e7cfa","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"7870142e3b8b078731c88b092390e60e","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"b066967a9907201a0a639212acedc589","Bacteria","Verrucomicrobia",NA,NA,NA,NA,NA
"7dcca8c53c69728e544e3d83a06184ec","Bacteria","Verrucomicrobia",NA,NA,NA,NA,NA
"709cb9de8e3c0321da74e252753e0710","Bacteria","Verrucomicrobia",NA,NA,NA,NA,NA
"673ace5a3d08a58b1bbb7f3d89b8713f","Bacteria","Verrucomicrobia",NA,NA,NA,NA,NA
"d38625b2d082b2dc57d09bc1b26e729b","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"6bc42569e151deb1f9e64a05a02af815","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"7688d1b132b6a835889264bf06064c92","Bacteria","Verrucomicrobia",NA,NA,NA,NA,NA
"abe4fa7577dbba4172265728962e6639","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"e68a997a1cb1c78eb25cc10083bb58aa","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","Candidatus Xiphinematobacter",NA
"3eec742032e55fc358b040f63103fd54","Bacteria","Verrucomicrobia",NA,NA,NA,NA,NA
"3a5dc99d3f555be88df69f6e2fc0d17a","Bacteria","Verrucomicrobia",NA,NA,NA,NA,NA
"095ead23178eace72e4cef7a8d8901f9","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"a67c8f54cb9606db828f13d012e8f3bf","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"757702beec7169786569f1aacf52779a","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"ce58f379413d7a32c3e532f153b5a743","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","heteroC45_4W",NA
"693790da7f858d5256ba00ef238b280b","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","heteroC45_4W",NA
"1012d704ec3a15f99aa49450b2f6d61c","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","heteroC45_4W",NA
"4e3e1a2fcc0ce24f948f21cbd70e8fe1","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","heteroC45_4W",NA
"ba449042433b3f58e53a0ffd6fb48cd5","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","heteroC45_4W",NA
"c19ad9f7db8b905b9b46bf5a93b039a0","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","heteroC45_4W",NA
"59889fc0283bf514d6a53a73ce5a32ee","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"5166349f46638b5e46c10cc2d0c64903","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"30546cf31baa4b2109d409cd0fe82571","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"6e7d9ff036ea43cd5f21a1bf1bf9ce21","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"a54b1545cae2ac30bb140855d4e1293a","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"269f573dd00559d269fdd99d6d78ac4d","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"69fa3ca21d360ee076fac58dbf7c8d69","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"bda5795f3dde225f9fb5595bf9cdcd19","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"d2241e9375ad19eac3f15b7e44473091","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"9a50be857421c1b68cad5b1520829345","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"2c3fe86cb2da636471e7e6f2adc42eb5","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"b24d37cf8488c85cb55ce84033225877","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"d6c3490712fced77c434486485a3e479","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"6dbf4266f8a01fe828d06278731d9bbe","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]",NA,NA
"db8bdbba58abf580429f4da47e654f8c","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"bfdd3d1412b632be797bbbbc2248a377","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"8a5800568081d80773dd6e0d939d6a32","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"d26f74431a11370de4e0e38e78276904","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"736d5e34c6ea2904998fe6e141f47fe5","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"5608102efa065ef7b1506c10b2374c09","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"772cb075a8d3fc0276098b1f2f568e0f","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"13717f14932c0fcf1bf38429b8e90d51","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"8b8aebdb5b4cbee122e7463fcaac5d4e","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"2418e2179dfa7b7f174151526860e175","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"4698592e2efe617494b334973d84af28","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"163b6fe8979fc0f14cb87c018764a267","Bacteria",NA,NA,NA,NA,NA,NA
"165f2534fc0a6f092b211ea3f54b415b","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"34e8b46f2c3ca20ffec1a7ebc252907e","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"64dee428a0e93e6cd7f3a3eda7fdb62e","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"f4cb799df41d0feac30494e72f649387","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"f5499763a8bac3c519a42d153153acf9","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"17bdf3ab86cd48c77575bb7987d0cd2c","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"e8c717422af75f9df750d4897cc6f332","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"865bc52821c2970f0792663a82b46e04","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"843799a4f0205b2ade76fe1bf4f16e54","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"76c4ea498e20ab0ce7fd1815579ae045","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"5704d22247f210042cccea5bd7d0112a","Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","OR-59",NA
"ee49ae38b6887946cde7ba79d0ac9962","Bacteria",NA,NA,NA,NA,NA,NA
"29ec1488e7d0dfbec688e93e1da00f3d","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae",NA,NA
"54c5f64f732966fd8c8aefe117c91284","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae",NA,NA
"bc3393e9028d69c3720330411c515c5a","Bacteria",NA,NA,NA,NA,NA,NA
"f94ebad9b774dfdbd9d9ec3c316a1a22","Bacteria",NA,NA,NA,NA,NA,NA
